Precision,Recall
0.12507856693903205,1.0
0.12515723270440252,1.0
0.1252359974826935,1.0
0.1253148614609572,1.0
0.12539382482671707,1.0
0.12547288776796975,1.0
0.12555205047318613,1.0
0.12563131313131312,1.0
0.12571067593177512,1.0
0.12579013906447534,1.0
0.12586970271979758,1.0
0.1259493670886076,1.0
0.1260291323622546,1.0
0.12610899873257286,1.0
0.12618896639188332,1.0
0.12626903553299493,1.0
0.12634920634920635,1.0
0.12642947903430748,1.0
0.12650985378258106,1.0
0.12659033078880408,1.0
0.12667091024824953,1.0
0.1267515923566879,1.0
0.1268323773103888,1.0
0.12691326530612246,1.0
0.12699425654116145,1.0
0.12707535121328226,1.0
0.12715654952076677,1.0
0.1272378516624041,1.0
0.127319257837492,1.0
0.12740076824583868,1.0
0.12748238308776424,1.0
0.12756410256410255,1.0
0.1276459268762027,1.0
0.1277278562259307,1.0
0.12780989081567115,1.0
0.12789203084832904,1.0
0.12797427652733118,1.0
0.12805662805662807,1.0
0.12813908564069543,1.0
0.12822164948453607,1.0
0.1283043197936815,1.0
0.12838709677419355,1.0
0.12846998063266624,1.0
0.1285529715762274,1.0
0.1286360698125404,1.0
0.12871927554980594,1.0
0.12880258899676375,1.0
0.12888601036269431,1.0
0.1289695398574206,1.0
0.12905317769131,1.0
0.1291369240752758,1.0
0.1292207792207792,1.0
0.12930474333983105,1.0
0.1293888166449935,1.0
0.12947299934938192,1.0
0.12955729166666666,1.0
0.12964169381107493,1.0
0.12972620599739243,1.0
0.12981082844096542,1.0
0.12989556135770236,1.0
0.12998040496407576,1.0
0.1300653594771242,1.0
0.1301504251144539,1.0
0.13023560209424084,1.0
0.13032089063523247,1.0
0.13040629095674966,1.0
0.13049180327868853,1.0
0.13057742782152232,1.0
0.13066316480630336,1.0
0.1307490144546649,1.0
0.13083497698882315,1.0
0.13092105263157894,1.0
0.13100724160631994,1.0
0.1310935441370224,1.0
0.13117996044825314,1.0
0.1312664907651715,1.0
0.13135313531353135,1.0
0.13143989431968295,1.0
0.13152676801057503,1.0
0.13161375661375663,1.0
0.1317008603573792,1.0
0.1317880794701987,1.0
0.1318754141815772,1.0
0.1319628647214854,1.0
0.1320504313205043,1.0
0.13213811420982735,1.0
0.13222591362126246,1.0
0.13231382978723405,1.0
0.1324018629407851,1.0
0.13249001331557922,1.0
0.13257828114590273,1.0
0.13266666666666665,1.0
0.13275517011340893,1.0
0.1328437917222964,1.0
0.13293253173012692,1.0
0.13302139037433156,1.0
0.1331103678929766,1.0
0.13319946452476572,1.0
0.1332886805090422,1.0
0.1333780160857909,1.0
0.1334674714956405,1.0
0.13355704697986578,1.0
0.13364674278038952,1.0
0.13373655913978494,1.0
0.13382649630127774,1.0
0.13391655450874831,1.0
0.13400673400673402,1.0
0.13409703504043127,1.0
0.1341874578556979,1.0
0.13427800269905532,1.0
0.13436866981769074,1.0
0.13445945945945945,1.0
0.1345503718728871,1.0
0.13464140730717186,1.0
0.13473256601218686,1.0
0.1348238482384824,1.0
0.13491525423728815,1.0
0.1350067842605156,1.0
0.13509843856076034,1.0
0.13519021739130435,1.0
0.13528212100611828,1.0
0.13537414965986394,1.0
0.13546630360789652,1.0
0.13555858310626703,1.0
0.1356509884117246,1.0
0.13574351978171897,1.0
0.13583617747440274,1.0
0.1359289617486339,1.0
0.13602187286397813,1.0
0.13611491108071136,1.0
0.13620807665982204,1.0
0.1363013698630137,1.0
0.13639479095270735,1.0
0.1364883401920439,1.0
0.13658201784488674,1.0
0.13667582417582416,1.0
0.13676975945017184,1.0
0.13686382393397525,1.0
0.13695801789401238,1.0
0.13705234159779614,1.0
0.13714679531357685,1.0
0.13724137931034483,1.0
0.137336093857833,1.0
0.13743093922651933,1.0
0.1375259156876296,1.0
0.1376210235131397,1.0
0.13771626297577855,1.0
0.13781163434903046,1.0
